date,compound,positive,neutral,negative
2002-04-07,0.2023,0.328,0.469,0.203
2002-04-09,0.0,0.0,1.0,0.0
2002-04-10,0.2263,0.192,0.808,0.0
2002-04-11,0.0,0.0,1.0,0.0
2002-04-12,-0.5574,0.0,0.455,0.545
2002-04-13,-0.2732,0.0,0.741,0.259
2002-04-14,0.0,0.0,1.0,0.0
2002-04-15,-0.6486,0.0,0.569,0.431
2002-04-16,0.2075,0.378,0.622,0.0
2002-04-17,0.2732,0.512,0.488,0.0
2002-04-18,-0.4019,0.0,0.69,0.31
2002-04-19,-0.22630000000000003,0.0,0.787,0.213
2002-04-20,0.4767,0.508,0.492,0.0
2002-04-21,0.6124,0.45499999999999996,0.545,0.0
2002-04-23,-0.2732,0.0,0.826,0.174
2002-04-24,0.44040000000000007,0.326,0.674,0.0
2002-04-25,-0.1027,0.0,0.851,0.149
2002-04-26,-0.4019,0.101,0.642,0.257
2002-04-29,0.0,0.0,1.0,0.0
2002-04-30,-0.296,0.0,0.784,0.216
2002-05-01,0.0,0.0,1.0,0.0
2002-05-03,0.4404,0.293,0.707,0.0
2002-05-04,-0.296,0.0,0.784,0.216
2002-05-05,0.5423,0.259,0.741,0.0
2002-05-07,-0.4767,0.0,0.494,0.506
2002-05-12,-0.2732,0.0,0.811,0.18899999999999997
2002-05-14,0.0,0.0,1.0,0.0
2002-05-15,0.4278,0.262,0.738,0.0
2002-05-17,-0.3612,0.0,0.783,0.217
2002-05-18,0.0,0.0,1.0,0.0
2002-05-19,-0.4404,0.0,0.633,0.367
2002-05-20,0.0,0.0,1.0,0.0
2002-05-24,0.0,0.0,1.0,0.0
2002-05-25,0.2732,0.259,0.741,0.0
2002-05-28,-0.296,0.0,0.804,0.196
2002-05-29,0.0,0.0,1.0,0.0
2002-05-30,0.0,0.0,1.0,0.0
2002-05-31,-0.5106,0.0,0.602,0.39799999999999996
2002-06-01,0.3818,0.464,0.536,0.0
2002-06-03,0.1531,0.348,0.652,0.0
2002-06-04,-0.296,0.0,0.476,0.524
2002-06-05,0.296,0.268,0.732,0.0
2002-06-06,0.0,0.0,1.0,0.0
2002-06-07,0.2023,0.205,0.795,0.0
2002-06-08,0.0,0.0,1.0,0.0
2002-06-09,0.0,0.0,1.0,0.0
2002-06-15,0.0,0.0,1.0,0.0
2002-06-17,0.0,0.0,1.0,0.0
2002-06-18,0.0,0.0,1.0,0.0
2002-06-19,0.0,0.0,1.0,0.0
2002-06-22,0.0,0.0,1.0,0.0
2002-06-23,0.0,0.0,1.0,0.0
2002-06-25,0.0,0.0,1.0,0.0
2002-06-27,-0.296,0.0,0.784,0.216
2002-06-28,0.2382,0.218,0.782,0.0
2002-06-30,0.0,0.0,1.0,0.0
2002-07-02,-0.296,0.0,0.761,0.239
2002-07-03,-0.4019,0.0,0.619,0.381
2002-07-04,0.0,0.0,1.0,0.0
2002-07-08,0.0,0.0,1.0,0.0
2002-07-12,0.2263,0.241,0.759,0.0
2002-07-13,0.25,0.432,0.27,0.297
2002-07-18,0.0,0.0,1.0,0.0
2002-07-19,0.0,0.0,1.0,0.0
2002-07-23,-0.5267,0.0,0.532,0.468
2002-07-24,0.2023,0.231,0.769,0.0
2002-07-25,0.0,0.0,1.0,0.0
2002-07-26,0.4404,0.492,0.508,0.0
2002-07-28,0.0,0.0,1.0,0.0
2002-07-30,-0.5994,0.0,0.719,0.281
2002-07-31,0.0,0.0,1.0,0.0
2002-08-01,-0.3612,0.0,0.696,0.304
2002-08-02,0.0,0.0,1.0,0.0
2002-08-04,0.2732,0.16,0.84,0.0
2002-08-05,0.0,0.0,1.0,0.0
2002-08-06,-0.2808,0.0,0.766,0.234
2002-08-07,0.2023,0.205,0.795,0.0
2002-08-08,-0.1027,0.209,0.545,0.245
2002-08-09,0.0,0.0,1.0,0.0
2002-08-10,0.0,0.0,1.0,0.0
2002-08-11,-0.296,0.0,0.784,0.216
2002-08-12,0.0,0.0,1.0,0.0
2002-08-17,0.3818,0.302,0.698,0.0
2002-08-18,0.7184,0.667,0.333,0.0
2002-08-19,0.0,0.0,1.0,0.0
2002-08-20,0.2732,0.313,0.534,0.153
2002-08-21,0.0,0.0,1.0,0.0
2002-08-22,0.0,0.0,1.0,0.0
2002-08-24,0.0,0.0,1.0,0.0
2002-08-25,0.6369,0.583,0.417,0.0
2002-08-27,0.0,0.0,1.0,0.0
2002-08-29,0.2732,0.139,0.861,0.0
2002-08-30,0.0,0.0,1.0,0.0
2002-09-01,0.0,0.0,1.0,0.0
2002-09-03,-0.5574,0.0,0.566,0.434
2002-09-05,0.1027,0.265,0.51,0.224
2002-09-06,0.5719,0.3459999999999999,0.654,0.0
2002-09-07,0.0,0.0,1.0,0.0
2002-09-10,0.0,0.0,1.0,0.0
2002-09-11,-0.1027,0.333,0.392,0.275
2002-09-12,-0.296,0.0,0.7840000000000001,0.216
2002-09-13,0.0,0.0,1.0,0.0
2002-09-14,0.0,0.0,1.0,0.0
2002-09-15,-0.5994,0.0,0.606,0.394
2002-09-16,-0.296,0.0,0.732,0.268
2002-09-17,0.0,0.0,1.0,0.0
2002-09-18,-0.3182,0.0,0.566,0.434
2002-09-19,0.0,0.0,1.0,0.0
2002-09-20,0.0,0.0,1.0,0.0
2002-09-22,-0.5267,0.0,0.702,0.298
2002-09-23,0.0,0.0,1.0,0.0
2002-09-24,0.0,0.0,1.0,0.0
2002-09-26,0.0,0.0,1.0,0.0
2002-09-27,-0.5994,0.0,0.588,0.412
2002-09-28,0.4767,0.341,0.659,0.0
2002-09-29,-0.2023,0.0,0.69,0.31
2002-09-30,-0.3612,0.0,0.444,0.556
2002-10-02,0.0,0.0,1.0,0.0
2002-10-03,0.0,0.0,1.0,0.0
2002-10-04,0.4019,0.252,0.748,0.0
2002-10-07,-0.8689,0.0,0.38,0.62
2002-10-08,0.0,0.0,1.0,0.0
2002-10-09,-0.4939,0.0,0.714,0.286
2002-10-10,-0.3818,0.0,0.536,0.464
2002-10-11,-0.45879999999999993,0.0,0.6670000000000001,0.333
2002-10-12,0.0,0.0,1.0,0.0
2002-10-13,0.0,0.0,1.0,0.0
2002-10-15,0.0,0.0,1.0,0.0
2002-10-17,0.4019,0.278,0.722,0.0
2002-10-18,0.0,0.0,1.0,0.0
2002-10-19,-0.2263,0.0,0.787,0.213
2002-10-20,0.6369,0.677,0.323,0.0
2002-10-21,0.0,0.0,1.0,0.0
2002-10-22,0.0,0.0,1.0,0.0
2002-10-24,0.0,0.0,1.0,0.0
2002-10-25,0.0,0.0,1.0,0.0
2002-10-26,0.2732,0.231,0.769,0.0
2002-10-28,0.0,0.0,1.0,0.0
2002-10-29,0.0,0.0,1.0,0.0
2002-10-30,-0.5994,0.0,0.339,0.661
2002-10-31,0.0,0.0,1.0,0.0
2002-11-01,0.4215,0.412,0.588,0.0
2002-11-03,0.4019,0.351,0.649,0.0
2002-11-05,0.0,0.0,1.0,0.0
2002-11-06,0.2023,0.167,0.833,0.0
2002-11-07,0.0,0.0,1.0,0.0
2002-11-08,0.5622,0.342,0.658,0.0
2002-11-10,0.0,0.0,1.0,0.0
2002-11-12,-0.3612,0.0,0.615,0.385
2002-11-14,0.44040000000000007,0.293,0.707,0.0
2002-11-15,0.0,0.0,1.0,0.0
2002-11-16,0.0,0.0,1.0,0.0
2002-11-17,-0.4404,0.0,0.791,0.209
2002-11-19,0.0,0.0,1.0,0.0
2002-11-20,-0.1027,0.0,0.811,0.18899999999999997
2002-11-21,0.4215,0.432,0.568,0.0
2002-11-22,0.0,0.0,1.0,0.0
2002-11-24,0.0,0.0,1.0,0.0
2002-11-25,-0.5999,0.143,0.393,0.464
2002-11-26,0.0,0.0,1.0,0.0
2002-11-27,-0.296,0.0,0.804,0.196
2002-11-28,0.0,0.0,1.0,0.0
2002-11-29,-0.5574,0.0,0.795,0.205
2002-11-30,-0.6249,0.0,0.594,0.406
2002-12-02,0.0,0.0,1.0,0.0
2002-12-03,0.0,0.0,1.0,0.0
2002-12-04,-0.0772,0.188,0.513,0.299
2002-12-05,-0.7351,0.0,0.53,0.47000000000000003
2002-12-06,0.0,0.0,1.0,0.0
2002-12-07,-0.128,0.0,0.8000000000000002,0.20000000000000004
2002-12-08,0.0,0.0,1.0,0.0
2002-12-09,0.0,0.0,1.0,0.0
2002-12-10,0.2732,0.231,0.769,0.0
2002-12-11,0.0,0.0,1.0,0.0
2002-12-12,-0.9118,0.0,0.388,0.612
2002-12-13,-0.39189999999999997,0.0,0.773,0.227
2002-12-14,0.0,0.0,1.0,0.0
2002-12-15,0.5423,0.368,0.632,0.0
2002-12-16,-0.5106,0.0,0.68,0.32
2002-12-17,0.0,0.0,1.0,0.0
2002-12-18,0.0,0.0,1.0,0.0
2002-12-19,0.4215,0.286,0.714,0.0
2002-12-20,-0.1531,0.0,0.789,0.211
2002-12-21,0.0,0.0,1.0,0.0
2002-12-22,-0.34,0.239,0.352,0.408
2002-12-24,0.0,0.0,1.0,0.0
2002-12-25,0.0,0.0,1.0,0.0
2002-12-26,0.0,0.0,1.0,0.0
2002-12-27,-0.1027,0.0,0.811,0.189
2002-12-28,0.128,0.2,0.8,0.0
2002-12-29,0.0,0.0,1.0,0.0
2002-12-30,-0.7269,0.0,0.45,0.55
2002-12-31,0.0,0.0,1.0,0.0
2003-01-01,0.25,0.222,0.778,0.0
2003-01-02,0.0,0.0,1.0,0.0
2003-01-03,-0.34,0.0,0.745,0.255
2003-01-04,0.0,0.0,1.0,0.0
2003-01-05,-0.5994,0.0,0.339,0.661
2003-01-06,0.3818,0.271,0.729,0.0
2003-01-07,-0.22630000000000003,0.0,0.787,0.213
2003-01-08,0.0,0.0,1.0,0.0
2003-01-09,0.0,0.0,1.0,0.0
2003-01-11,0.0,0.0,1.0,0.0
2003-01-12,-0.34,0.0,0.714,0.286
2003-01-13,0.47669999999999996,0.339,0.661,0.0
2003-01-14,0.0,0.0,1.0,0.0
2003-01-15,0.0,0.0,1.0,0.0
2003-01-16,-0.4019,0.0,0.748,0.252
2003-01-17,-0.886,0.0,0.49,0.51
2003-01-18,0.4588,0.3,0.7,0.0
2003-01-19,-0.5574,0.0,0.455,0.545
2003-01-21,-0.4215,0.0,0.682,0.318
2003-01-22,0.0,0.0,1.0,0.0
2003-01-24,-0.743,0.0,0.559,0.441
2003-01-25,0.0,0.0,1.0,0.0
2003-01-26,0.0,0.0,1.0,0.0
2003-01-27,0.0,0.0,1.0,0.0
2003-01-28,0.0516,0.167,0.833,0.0
2003-01-29,0.0,0.0,1.0,0.0
2003-01-30,0.0,0.0,1.0,0.0
2003-01-31,0.2023,0.591,0.0,0.409
2003-02-01,0.0,0.0,1.0,0.0
2003-02-02,0.7003,0.367,0.633,0.0
2003-02-03,-0.4019,0.146,0.488,0.366
2003-02-04,-0.5994,0.0,0.719,0.281
2003-02-06,0.0,0.0,1.0,0.0
2003-02-07,-0.1027,0.0,0.8649999999999999,0.135
2003-02-08,0.0,0.0,1.0,0.0
2003-02-09,-0.1531,0.0,0.758,0.242
2003-02-10,0.5802,0.284,0.716,0.0
2003-02-11,0.2263,0.24100000000000002,0.759,0.0
2003-02-12,0.0,0.0,1.0,0.0
2003-02-13,0.0,0.0,1.0,0.0
2003-02-14,0.0,0.0,1.0,0.0
2003-02-15,0.0,0.0,1.0,0.0
2003-02-16,-0.1027,0.0,0.8329999999999999,0.167
2003-02-17,0.0,0.0,1.0,0.0
2003-02-18,-0.7184,0.0,0.5,0.5
2003-02-19,0.0,0.0,1.0,0.0
2003-02-20,-0.0772,0.211,0.55,0.239
2003-02-21,0.44040000000000007,0.266,0.734,0.0
2003-02-22,-0.8225,0.0,0.511,0.489
2003-02-23,-0.34,0.0,0.714,0.286
2003-02-24,0.0,0.0,1.0,0.0
2003-02-25,0.0,0.0,1.0,0.0
2003-02-26,-0.6841,0.0,0.683,0.317
2003-02-27,0.34,0.255,0.745,0.0
2003-02-28,0.0,0.0,1.0,0.0
2003-03-02,-0.296,0.0,0.8039999999999999,0.19600000000000004
2003-03-03,0.0,0.0,1.0,0.0
2003-03-05,-0.5267,0.0,0.702,0.298
2003-03-06,0.0,0.0,1.0,0.0
2003-03-07,-0.128,0.199,0.496,0.305
2003-03-08,0.0,0.0,1.0,0.0
2003-03-09,-0.743,0.0,0.526,0.474
2003-03-10,0.0,0.0,1.0,0.0
2003-03-11,0.0,0.0,1.0,0.0
2003-03-12,0.0,0.0,1.0,0.0
2003-03-13,0.0,0.0,1.0,0.0
2003-03-14,-0.2263,0.0,0.787,0.213
2003-03-15,0.0,0.0,1.0,0.0
2003-03-16,0.0,0.0,1.0,0.0
2003-03-18,-0.0516,0.0,0.8930000000000001,0.107
2003-03-19,-0.5994,0.0,0.698,0.302
2003-03-20,-0.4215,0.0,0.763,0.237
2003-03-21,0.0,0.0,1.0,0.0
2003-03-22,0.128,0.176,0.8240000000000001,0.0
2003-03-23,0.0,0.0,1.0,0.0
2003-03-24,-0.4767,0.0,0.392,0.608
2003-03-25,0.0,0.0,1.0,0.0
2003-03-26,-0.5187,0.0,0.717,0.283
2003-03-27,0.0,0.0,1.0,0.0
2003-03-28,0.0,0.0,1.0,0.0
2003-03-29,0.5859,0.407,0.593,0.0
2003-03-30,0.0,0.0,1.0,0.0
2003-03-31,0.0,0.0,1.0,0.0
2003-04-01,-0.802,0.0,0.49300000000000005,0.507
2003-04-02,-0.1027,0.0,0.833,0.167
2003-04-03,-0.3818,0.151,0.592,0.257
2003-04-04,0.0,0.0,1.0,0.0
2003-04-05,0.0,0.0,1.0,0.0
2003-04-06,0.0,0.0,1.0,0.0
2003-04-07,-0.5994,0.0,0.339,0.661
2003-04-08,-0.5719,0.0,0.791,0.209
2003-04-09,0.0,0.0,1.0,0.0
2003-04-10,0.0,0.0,1.0,0.0
2003-04-11,-0.7269,0.142,0.315,0.543
2003-04-12,0.0,0.0,1.0,0.0
2003-04-13,0.0,0.0,1.0,0.0
2003-04-14,0.0,0.0,1.0,0.0
2003-04-15,0.0,0.0,1.0,0.0
2003-04-16,-0.296,0.0,0.82,0.18
2003-04-17,0.0,0.0,1.0,0.0
2003-04-18,0.0,0.0,1.0,0.0
2003-04-19,0.0,0.0,1.0,0.0
2003-04-20,0.3818,0.405,0.397,0.198
2003-04-21,0.5106,0.398,0.602,0.0
2003-04-22,0.0,0.0,1.0,0.0
2003-04-23,0.0,0.0,1.0,0.0
2003-04-24,-0.128,0.0,0.8240000000000001,0.176
2003-04-25,-0.2732,0.0,0.741,0.259
2003-04-26,-0.4215,0.0,0.741,0.259
2003-04-27,0.0,0.0,1.0,0.0
2003-04-28,-0.128,0.098,0.769,0.133
2003-04-29,-0.6597,0.0,0.312,0.6880000000000001
2003-04-30,0.0,0.0,1.0,0.0
2003-05-01,0.0,0.0,1.0,0.0
2003-05-02,0.1779,0.206,0.638,0.156
2003-05-03,-0.2732,0.0,0.741,0.259
2003-05-04,0.4939,0.412,0.588,0.0
2003-05-06,0.0,0.0,1.0,0.0
2003-05-07,0.0,0.0,1.0,0.0
2003-05-08,0.0,0.0,1.0,0.0
2003-05-09,-0.5267,0.0,0.694,0.306
2003-05-10,0.3182,0.247,0.753,0.0
2003-05-11,0.4939,0.615,0.385,0.0
2003-05-12,-0.2273,0.136,0.632,0.23200000000000004
2003-05-13,0.0,0.0,1.0,0.0
2003-05-14,-0.4019,0.0,0.722,0.278
2003-05-15,0.0,0.0,1.0,0.0
2003-05-16,0.0,0.0,1.0,0.0
2003-05-17,0.0,0.0,1.0,0.0
2003-05-20,0.0,0.0,1.0,0.0
2003-05-21,0.0,0.0,1.0,0.0
2003-05-22,-0.5719,0.0,0.709,0.291
2003-05-23,0.1779,0.145,0.855,0.0
2003-05-25,0.0,0.0,1.0,0.0
2003-05-26,0.0,0.0,1.0,0.0
2003-05-28,0.0,0.0,1.0,0.0
2003-05-29,-0.45879999999999993,0.0,0.6670000000000001,0.333
2003-05-30,0.0,0.0,1.0,0.0
2003-06-02,0.0,0.0,1.0,0.0
2003-06-03,-0.5719,0.0,0.709,0.291
2003-06-04,-0.4019,0.0,0.722,0.278
2003-06-06,0.0,0.0,1.0,0.0
2003-06-07,0.0,0.0,1.0,0.0
2003-06-08,0.0,0.0,1.0,0.0
2003-06-09,0.0,0.0,1.0,0.0
2003-06-10,-0.4404,0.0,0.707,0.293
2003-06-11,0.0,0.0,1.0,0.0
2003-06-12,0.0,0.0,1.0,0.0
2003-06-13,-0.4215,0.0,0.741,0.259
2003-06-14,0.0,0.0,1.0,0.0
2003-06-15,-0.4404,0.0,0.734,0.266
2003-06-17,-0.3182,0.15,0.602,0.248
2003-06-18,0.0,0.0,1.0,0.0
2003-06-19,0.0,0.0,1.0,0.0
2003-06-20,-0.0258,0.0,0.864,0.136
2003-06-21,-0.3818,0.181,0.417,0.403
2003-06-22,0.0,0.0,1.0,0.0
2003-06-23,-0.5994,0.0,0.738,0.262
2003-06-24,0.0,0.0,1.0,0.0
2003-06-25,0.3818,0.302,0.698,0.0
2003-06-26,-0.3818,0.0,0.755,0.245
2003-06-27,0.0,0.0,1.0,0.0
2003-06-28,0.0,0.0,1.0,0.0
2003-06-29,0.0,0.0,1.0,0.0
2003-07-01,-0.5574,0.181,0.361,0.458
2003-07-02,0.4019,0.18400000000000002,0.816,0.0
2003-07-04,0.0,0.0,1.0,0.0
2003-07-05,0.0,0.0,1.0,0.0
2003-07-06,0.0,0.0,1.0,0.0
2003-07-08,0.5106,0.398,0.602,0.0
2003-07-09,0.0,0.0,1.0,0.0
2003-07-10,0.0,0.0,1.0,0.0
2003-07-11,-0.8625,0.0,0.449,0.551
2003-07-12,0.0,0.0,1.0,0.0
2003-07-14,0.0,0.0,1.0,0.0
2003-07-15,-0.4019,0.0,0.791,0.209
2003-07-16,0.0,0.0,1.0,0.0
2003-07-17,-0.3612,0.0,0.737,0.263
2003-07-18,0.0,0.0,1.0,0.0
2003-07-19,0.0,0.0,1.0,0.0
2003-07-21,-0.128,0.0,0.824,0.176
2003-07-22,0.0,0.0,1.0,0.0
2003-07-25,0.1779,0.195,0.805,0.0
2003-07-28,0.296,0.196,0.804,0.0
2003-07-29,0.0,0.0,1.0,0.0
2003-07-31,0.0,0.0,1.0,0.0
2003-08-02,0.3612,0.294,0.706,0.0
2003-08-05,-0.3182,0.0,0.566,0.434
2003-08-06,-0.0772,0.168,0.64,0.192
2003-08-08,0.0,0.0,1.0,0.0
2003-08-09,0.0,0.0,1.0,0.0
2003-08-10,0.0,0.0,1.0,0.0
2003-08-11,-0.8126,0.0,0.448,0.552
2003-08-12,-0.8807,0.0,0.407,0.593
2003-08-13,0.296,0.312,0.519,0.169
2003-08-14,-0.128,0.0,0.824,0.176
2003-08-15,0.0,0.0,1.0,0.0
2003-08-16,-0.3182,0.0,0.303,0.697
2003-08-17,-0.6486,0.0,0.569,0.431
2003-08-18,0.0,0.0,1.0,0.0
2003-08-19,0.0,0.0,1.0,0.0
2003-08-20,-0.5994,0.0,0.449,0.551
2003-08-21,0.1779,0.175,0.825,0.0
2003-08-22,0.1027,0.123,0.877,0.0
2003-08-24,-0.2732,0.0,0.656,0.344
2003-08-26,0.0,0.0,1.0,0.0
2003-08-27,0.4215,0.286,0.714,0.0
2003-08-28,0.0,0.0,1.0,0.0
2003-08-30,0.0,0.0,1.0,0.0
2003-08-31,-0.296,0.0,0.804,0.196
2003-09-02,0.5106,0.292,0.7079999999999999,0.0
2003-09-03,0.0,0.0,1.0,0.0
2003-09-04,0.0,0.0,1.0,0.0
2003-09-05,0.0,0.0,1.0,0.0
2003-09-08,0.0,0.0,1.0,0.0
2003-09-09,0.0,0.0,1.0,0.0
2003-09-10,0.0,0.0,1.0,0.0
2003-09-11,0.0,0.0,1.0,0.0
2003-09-12,0.0,0.0,1.0,0.0
2003-09-13,0.0,0.0,1.0,0.0
2003-09-14,0.0,0.0,1.0,0.0
2003-09-16,0.0,0.0,1.0,0.0
2003-09-17,-0.22630000000000003,0.0,0.787,0.213
2003-09-19,0.0,0.0,1.0,0.0
2003-09-20,0.0,0.0,1.0,0.0
2003-09-22,0.0,0.0,1.0,0.0
2003-09-23,-0.3182,0.0,0.753,0.247
2003-09-24,0.0,0.0,1.0,0.0
2003-09-25,0.0,0.0,1.0,0.0
2003-09-26,0.5106,0.45200000000000007,0.548,0.0
2003-09-27,0.0,0.0,1.0,0.0
2003-09-28,0.0,0.0,1.0,0.0
2003-09-29,0.4019,0.351,0.649,0.0
2003-09-30,0.1531,0.219,0.625,0.156
2003-10-01,0.0,0.0,1.0,0.0
2003-10-03,0.0,0.0,1.0,0.0
2003-10-04,-0.5267,0.0,0.673,0.327
2003-10-05,0.1779,0.235,0.588,0.176
2003-10-07,0.0,0.0,1.0,0.0
2003-10-08,0.40190000000000003,0.351,0.649,0.0
2003-10-10,0.0772,0.176,0.672,0.151
2003-10-13,-0.2732,0.0,0.741,0.259
2003-10-14,-0.0258,0.226,0.538,0.237
2003-10-15,0.0,0.0,1.0,0.0
2003-10-16,0.0,0.0,1.0,0.0
2003-10-17,-0.2732,0.333,0.159,0.508
2003-10-18,0.0,0.0,1.0,0.0
2003-10-19,0.0,0.0,1.0,0.0
2003-10-20,0.0772,0.215,0.593,0.19299999999999998
2003-10-21,-0.4019,0.0,0.597,0.403
2003-10-22,0.0,0.0,1.0,0.0
2003-10-23,0.0,0.0,1.0,0.0
2003-10-24,0.0,0.0,1.0,0.0
2003-10-25,-0.6124,0.0,0.615,0.385
2003-10-26,0.0,0.0,1.0,0.0
2003-10-27,0.0,0.0,1.0,0.0
2003-10-28,-0.7065,0.0,0.46,0.54
2003-10-29,-0.4019,0.0,0.649,0.351
2003-10-31,0.0772,0.245,0.755,0.0
2003-11-01,-0.3612,0.0,0.737,0.263
2003-11-02,0.4404,0.293,0.707,0.0
2003-11-04,0.4939,0.412,0.588,0.0
2003-11-05,0.4767,0.307,0.693,0.0
2003-11-07,0.0,0.0,1.0,0.0
2003-11-08,-0.2263,0.0,0.826,0.174
2003-11-09,-0.34,0.0,0.769,0.231
2003-11-12,0.0,0.0,1.0,0.0
2003-11-13,0.0,0.0,1.0,0.0
2003-11-14,-0.0258,0.322,0.339,0.339
2003-11-15,0.3612,0.412,0.588,0.0
2003-11-16,0.128,0.216,0.619,0.165
2003-11-18,0.0258,0.412,0.19600000000000004,0.39200000000000007
2003-11-19,0.0,0.0,1.0,0.0
2003-11-20,0.0,0.0,1.0,0.0
2003-11-22,0.2732,0.189,0.811,0.0
2003-11-23,0.5423,0.29,0.71,0.0
2003-11-25,0.0,0.0,1.0,0.0
2003-11-26,0.5859,0.444,0.556,0.0
2003-11-27,0.0,0.0,1.0,0.0
2003-11-28,0.0,0.0,1.0,0.0
2003-11-29,-0.3818,0.0,0.526,0.474
2003-11-30,0.0,0.0,1.0,0.0
2003-12-02,0.0,0.0,1.0,0.0
2003-12-03,0.0,0.0,1.0,0.0
2003-12-04,-0.7096,0.156,0.405,0.439
2003-12-05,-0.296,0.0,0.732,0.268
2003-12-07,0.0,0.0,1.0,0.0
2003-12-09,-0.5994,0.0,0.698,0.302
2003-12-10,0.0,0.0,1.0,0.0
2003-12-11,0.0,0.0,1.0,0.0
2003-12-12,0.0,0.0,1.0,0.0
2003-12-13,0.4404,0.592,0.408,0.0
2003-12-14,0.0,0.0,1.0,0.0
2003-12-16,0.0,0.0,1.0,0.0
2003-12-17,0.0,0.0,1.0,0.0
2003-12-18,0.4939,0.314,0.686,0.0
2003-12-19,0.0,0.0,1.0,0.0
2003-12-20,0.4215,0.318,0.682,0.0
2003-12-23,-0.3612,0.0,0.815,0.185
2003-12-24,0.0,0.0,1.0,0.0
2003-12-26,0.2732,0.344,0.656,0.0
2003-12-27,0.0,0.0,1.0,0.0
2003-12-29,-0.3182,0.0,0.777,0.223
2003-12-30,0.4215,0.359,0.641,0.0
2003-12-31,0.0,0.0,1.0,0.0
2004-01-02,-0.6249,0.0,0.687,0.313
2004-01-03,-0.3818,0.0,0.729,0.271
2004-01-07,-0.0516,0.0,0.8329999999999999,0.167
2004-01-08,0.1779,0.232,0.606,0.162
2004-01-10,-0.296,0.0,0.833,0.167
2004-01-13,0.0,0.0,1.0,0.0
2004-01-14,0.3182,0.247,0.753,0.0
2004-01-15,-0.41839999999999994,0.0,0.715,0.285
2004-01-16,0.3182,0.223,0.777,0.0
2004-01-17,-0.0516,0.0,0.8329999999999999,0.167
2004-01-19,0.0,0.0,1.0,0.0
2004-01-20,0.0,0.0,1.0,0.0
2004-01-21,-0.8934,0.13,0.162,0.708
2004-01-22,-0.128,0.0,0.8,0.2
2004-01-23,0.0,0.0,1.0,0.0
2004-01-27,-0.128,0.0,0.8,0.2
2004-01-29,0.5423,0.304,0.696,0.0
2004-01-30,-0.1027,0.0,0.741,0.259
2004-01-31,0.4404,0.266,0.734,0.0
2004-02-01,0.0,0.0,1.0,0.0
2004-02-03,0.0,0.0,1.0,0.0
2004-02-04,-0.7695,0.0,0.512,0.488
2004-02-05,-0.0516,0.211,0.562,0.227
2004-02-06,-0.4019,0.0,0.787,0.213
2004-02-07,0.1027,0.167,0.833,0.0
2004-02-10,-0.44040000000000007,0.0,0.58,0.42
2004-02-11,-0.2263,0.13,0.683,0.186
2004-02-13,0.4588,0.5,0.5,0.0
2004-02-15,0.0,0.0,1.0,0.0
2004-02-17,0.0,0.0,1.0,0.0
2004-02-18,0.0,0.0,1.0,0.0
2004-02-19,0.0,0.0,1.0,0.0
2004-02-20,0.0,0.0,1.0,0.0
2004-02-22,0.0,0.0,1.0,0.0
2004-02-24,-0.5267,0.0,0.638,0.36199999999999993
2004-02-25,0.0,0.0,1.0,0.0
2004-02-26,0.1531,0.213,0.61,0.177
2004-02-27,0.0772,0.157,0.843,0.0
2004-02-28,0.0,0.0,1.0,0.0
2004-02-29,0.0,0.0,1.0,0.0
2004-03-01,0.0,0.0,1.0,0.0
2004-03-02,0.0,0.0,1.0,0.0
2004-03-03,0.2732,0.231,0.769,0.0
2004-03-05,-0.7096,0.0,0.576,0.424
2004-03-06,0.25,0.284,0.517,0.198
2004-03-09,0.0,0.0,1.0,0.0
2004-03-10,0.0,0.0,1.0,0.0
2004-03-11,0.0,0.0,1.0,0.0
2004-03-12,0.0,0.0,1.0,0.0
2004-03-13,0.2732,0.286,0.549,0.165
2004-03-14,0.0,0.0,1.0,0.0
2004-03-15,0.0,0.0,1.0,0.0
2004-03-16,0.0,0.0,1.0,0.0
2004-03-17,-0.4404,0.0,0.508,0.492
2004-03-18,0.0,0.0,1.0,0.0
2004-03-19,0.0,0.0,1.0,0.0
2004-03-20,0.0,0.0,1.0,0.0
2004-03-21,0.0,0.0,1.0,0.0
2004-03-22,0.0,0.0,1.0,0.0
2004-03-23,-0.296,0.0,0.784,0.21600000000000003
2004-03-24,-0.34,0.0,0.769,0.231
2004-03-25,0.44040000000000007,0.293,0.707,0.0
2004-03-26,0.45879999999999993,0.444,0.556,0.0
2004-03-28,0.0,0.0,1.0,0.0
2004-03-29,0.0,0.0,1.0,0.0
2004-03-30,0.4404,0.244,0.756,0.0
2004-03-31,0.0,0.0,1.0,0.0
2004-04-01,-0.2732,0.0,0.826,0.174
2004-04-02,0.0,0.0,1.0,0.0
2004-04-04,0.0,0.0,1.0,0.0
2004-04-05,0.0,0.0,1.0,0.0
2004-04-06,0.0,0.0,1.0,0.0
2004-04-07,0.0,0.0,1.0,0.0
2004-04-08,0.0,0.0,1.0,0.0
2004-04-09,0.0,0.0,1.0,0.0
2004-04-10,0.0,0.0,1.0,0.0
2004-04-11,-0.3612,0.0,0.615,0.385
2004-04-12,-0.4215,0.0,0.763,0.237
2004-04-13,0.0,0.0,1.0,0.0
2004-04-14,-0.1027,0.0,0.781,0.219
2004-04-15,0.0,0.0,1.0,0.0
2004-04-16,0.0,0.0,1.0,0.0
